id,golden,label,confidence,url
9469,FALSE,Positive,1,http://farm3.static.flickr.com/2077/1677781142_0a4a80bae5.jpg
9470,FALSE,Negative,1,http://farm4.static.flickr.com/3147/2552134420_bfda9f7fce.jpg
9471,FALSE,Neutral,1,http://farm2.static.flickr.com/1106/779763082_0c5184ff3a.jpg
9472,FALSE,Neutral,1,http://farm1.static.flickr.com/131/370926578_59b4f22bcf.jpg
9473,FALSE,Negative,0.6687,http://farm1.static.flickr.com/145/391839180_1998b11f21.jpg
9474,FALSE,Positive,1,http://farm1.static.flickr.com/51/164375381_983d309ed9.jpg
9475,FALSE,Positive,1,http://farm3.static.flickr.com/2117/1900568604_ccb38a195f.jpg
9476,FALSE,Neutral,1,http://farm1.static.flickr.com/87/248237210_e818748a80.jpg
9477,FALSE,Positive,1,http://farm3.static.flickr.com/2105/2086389146_3b50c6d894.jpg
9478,FALSE,Neutral,0.6641,http://farm3.static.flickr.com/2139/2234396907_c3115f4723.jpg
9479,FALSE,Positive,0.6684,http://farm2.static.flickr.com/1008/895173589_981232e551.jpg
9480,FALSE,Positive,0.6842,http://farm3.static.flickr.com/2341/2268586349_5ee2bdd622.jpg
9481,FALSE,Positive,1,http://farm1.static.flickr.com/84/242023425_89af6b33f3.jpg
9482,FALSE,Positive,0.6799,http://farm3.static.flickr.com/2406/2120359256_56ab25942c.jpg
9483,FALSE,Positive,1,http://farm1.static.flickr.com/139/324747108_380cc2bb9d.jpg
9484,FALSE,Neutral,1,http://farm3.static.flickr.com/2044/2358483628_9c98f629b9.jpg
9485,FALSE,Positive,0.6621,http://farm1.static.flickr.com/187/455750319_d736b51f57.jpg
9486,FALSE,Neutral,0.3378,http://farm1.static.flickr.com/73/187618599_b7f00b3bea.jpg
9487,FALSE,Positive,0.6745,http://farm1.static.flickr.com/56/150008308_1a6d6115ca.jpg
9488,FALSE,Positive,1,http://farm3.static.flickr.com/2259/2266596208_0c7cd99036.jpg
9489,FALSE,Neutral,1,http://farm1.static.flickr.com/62/213074619_0d4538c95a.jpg
9490,FALSE,Negative,0.6622,http://farm2.static.flickr.com/1330/580777629_9c53c4f49f.jpg
9491,FALSE,Positive,0.6631,http://farm1.static.flickr.com/168/404793323_2d59ee1b61.jpg
9492,FALSE,Neutral,0.6638,http://farm3.static.flickr.com/2243/2469860822_fba3773ee1.jpg
9493,FALSE,Neutral,1,http://farm3.static.flickr.com/2374/2472161020_52b9f43841.jpg
9494,FALSE,Positive,0.6741,http://farm3.static.flickr.com/2106/2413056988_7288308e54.jpg
9495,FALSE,Positive,1,http://farm4.static.flickr.com/3216/2434229532_4f0b72c1ba.jpg
9496,FALSE,Positive,0.6628,http://farm3.static.flickr.com/2081/2241816332_fe8d9ce7aa.jpg
9497,FALSE,Negative,0.6695,http://farm4.static.flickr.com/3029/2442510215_8b8970f2a8.jpg
9498,FALSE,Positive,0.6763,http://farm4.static.flickr.com/3245/2514409292_97f964af1f.jpg
9499,FALSE,Neutral,1,http://farm2.static.flickr.com/1082/901165598_52b139e06a.jpg
9500,FALSE,Positive,1,http://farm1.static.flickr.com/123/328324232_4127acf694.jpg
9501,FALSE,Positive,1,http://farm2.static.flickr.com/1419/1055907865_56c644f1df.jpg
9502,FALSE,Neutral,1,http://farm2.static.flickr.com/1019/805644378_fe3a78c8cf.jpg
9503,FALSE,Highly positive,0.3396,http://farm1.static.flickr.com/91/225627962_be8426508f.jpg
9504,FALSE,Positive,0.6716,http://farm3.static.flickr.com/2025/2307742248_a203d7c657.jpg
9505,FALSE,Neutral,0.6592,http://farm4.static.flickr.com/3027/2569209185_162822c9e8.jpg
9506,FALSE,Neutral,1,http://farm1.static.flickr.com/25/45033184_222ffe9fb9.jpg
9507,FALSE,Neutral,1,http://farm1.static.flickr.com/130/416231092_37672180d9.jpg
9508,FALSE,Neutral,1,http://farm2.static.flickr.com/1055/699882528_fe9b6901a6.jpg
9509,FALSE,Positive,1,http://farm2.static.flickr.com/1429/1095848296_3281489f9f.jpg
9510,FALSE,Positive,1,http://farm2.static.flickr.com/1183/537853856_3f3ee07c62.jpg
9511,FALSE,Neutral,0.6603,http://farm3.static.flickr.com/2281/2151256839_cbb034e238.jpg
9512,FALSE,Neutral,0.6633,http://farm4.static.flickr.com/3292/2692280906_25cb800c4e.jpg
9513,FALSE,Neutral,1,http://farm1.static.flickr.com/14/16993170_aad8ef8166.jpg
9514,FALSE,Neutral,0.6664,http://farm1.static.flickr.com/81/255113897_2fe7079592.jpg
9515,FALSE,Negative,0.3404,http://farm1.static.flickr.com/41/74724215_83d10033a1.jpg
9516,FALSE,Neutral,0.6583,http://farm4.static.flickr.com/3123/2612023428_5bc690fd3d.jpg
9517,FALSE,Positive,0.6631,http://farm2.static.flickr.com/1417/1419045859_a08675fbf2.jpg
9518,FALSE,Positive,0.666,http://farm3.static.flickr.com/2115/2164398962_b44fcc07b7.jpg
9519,FALSE,Neutral,0.666,http://farm1.static.flickr.com/173/402191062_67f1dd43e4.jpg
9520,FALSE,Positive,1,http://farm3.static.flickr.com/2076/2206705571_25f64f5518.jpg
9521,FALSE,Positive,1,http://farm2.static.flickr.com/1083/1141769391_1851c4be48.jpg
9522,FALSE,Positive,1,http://farm4.static.flickr.com/3142/2612014062_1d75da5281.jpg
9523,FALSE,Neutral,0.6688,http://farm4.static.flickr.com/3125/2742406655_6c384bf872.jpg
9524,FALSE,Positive,0.6606,http://farm3.static.flickr.com/2217/1843397215_deb6da064d.jpg
9525,FALSE,Neutral,1,http://farm3.static.flickr.com/2291/2209210674_3349b6c76a.jpg
9526,FALSE,Positive,0.6678,http://farm4.static.flickr.com/3163/2647513885_aa4618946a.jpg
9527,FALSE,Positive,0.3363,http://farm4.static.flickr.com/3161/2745900758_dd301862e9.jpg
9528,FALSE,Positive,1,http://farm1.static.flickr.com/184/382650365_43e37ac6c6.jpg
9529,FALSE,Positive,1,http://farm1.static.flickr.com/1/132297_471d48c3ac.jpg
9530,FALSE,Positive,0.671,http://farm2.static.flickr.com/1212/1488595416_d3244ad327.jpg
9531,FALSE,Positive,0.6618,http://farm2.static.flickr.com/1207/1488596256_fbe0c6ff3d.jpg
9532,FALSE,Positive,0.6573,http://farm2.static.flickr.com/1208/1487699881_99084c6051.jpg
9533,FALSE,Highly positive,0.6629,http://farm3.static.flickr.com/2085/2482700938_f2f8185291.jpg
9534,FALSE,Positive,1,http://farm2.static.flickr.com/1071/1490305828_874f95fd07.jpg
9535,FALSE,Neutral,0.6618,http://farm2.static.flickr.com/1167/1487697843_6cc5b334f7.jpg
9536,FALSE,Highly positive,0.3364,http://farm1.static.flickr.com/105/308080957_28dbfa8013.jpg
9537,FALSE,Neutral,1,http://farm3.static.flickr.com/2343/2053288003_ab20fd84b4.jpg
9538,FALSE,Positive,1,http://farm2.static.flickr.com/1028/1488554616_db4f780400.jpg
9539,FALSE,Neutral,1,http://farm3.static.flickr.com/2312/2490562909_21805193cd.jpg
9540,FALSE,Positive,1,http://farm1.static.flickr.com/80/238450563_b7b9338b75.jpg
9541,FALSE,Positive,0.6572,http://farm2.static.flickr.com/1195/544978675_1b638f2170.jpg
9542,FALSE,Positive,1,http://farm3.static.flickr.com/2367/2164397452_41ec8c950c.jpg
9543,FALSE,Positive,1,http://farm3.static.flickr.com/2198/2125745217_7e770bedb5.jpg
9544,FALSE,Neutral,1,http://farm3.static.flickr.com/2339/2053283899_da8e548aa6.jpg
9545,FALSE,Positive,0.6639,http://farm3.static.flickr.com/2059/2152408529_68ff241e97.jpg
9546,FALSE,Positive,1,http://farm2.static.flickr.com/1421/1362875110_09d8a78ea4.jpg
9547,FALSE,Positive,0.6812,http://farm3.static.flickr.com/2132/1919189242_c2c1bc11cf.jpg
9548,FALSE,Neutral,0.6658,http://farm1.static.flickr.com/31/43876799_3301d2c08c.jpg
9549,FALSE,Neutral,1,http://farm3.static.flickr.com/2372/2513946959_4d90815cb2.jpg
9550,FALSE,Positive,0.6696,http://farm4.static.flickr.com/3041/2678884459_d3d8014826.jpg
9551,FALSE,Positive,1,http://farm1.static.flickr.com/87/262766493_8edd90ce80.jpg
9552,FALSE,Positive,0.6788,http://farm1.static.flickr.com/87/233718785_d7f2c2c8ac.jpg
9553,FALSE,Positive,0.6652,http://farm2.static.flickr.com/1260/1363848208_1697971280.jpg
9554,FALSE,Positive,1,http://farm4.static.flickr.com/3195/2721524393_11b3648a71.jpg
9555,FALSE,Neutral,0.6693,http://farm3.static.flickr.com/2402/2426115691_d6e07f7eae.jpg
9556,FALSE,Positive,0.6608,http://farm2.static.flickr.com/1015/778970561_ba067cf048.jpg
9557,FALSE,Positive,0.6641,http://farm3.static.flickr.com/2048/2046324738_607c16e2ab.jpg
9558,FALSE,Negative,0.6706,http://farm2.static.flickr.com/1338/1135516456_375cdcde67.jpg
9559,FALSE,Positive,0.6763,http://farm4.static.flickr.com/3220/2658545501_a40fcfab2e.jpg
9560,FALSE,Positive,1,http://farm3.static.flickr.com/2021/2107150162_fc00cf9708.jpg
9561,FALSE,Negative,0.3392,http://farm2.static.flickr.com/1315/1398068031_0badcf438d.jpg
9562,FALSE,Negative,0.6646,http://farm1.static.flickr.com/213/524833821_51ff97495d.jpg
9563,FALSE,Positive,1,http://farm1.static.flickr.com/108/253982224_97c046e571.jpg
9564,FALSE,Positive,0.6719,http://farm3.static.flickr.com/2311/1525972448_5aedf09532.jpg
9565,FALSE,Positive,0.6682,http://farm2.static.flickr.com/1184/1482743086_3345300088.jpg
9566,FALSE,Neutral,1,http://farm3.static.flickr.com/2388/2415008758_dbc70a6770.jpg
9567,FALSE,Positive,0.6794,http://farm2.static.flickr.com/1163/1424529483_5c46890c00.jpg
9568,FALSE,Positive,0.6765,http://farm2.static.flickr.com/1054/1386725340_abe4cddef5.jpg
9569,FALSE,Negative,0.6654,http://farm2.static.flickr.com/1216/1429524236_d08acc7e8d.jpg
9570,FALSE,Positive,0.6767,http://farm1.static.flickr.com/92/250405593_833fa50cfd.jpg
9571,FALSE,Negative,0.3342,http://farm1.static.flickr.com/64/198397457_ffd29f6678.jpg
9572,FALSE,Positive,1,http://farm3.static.flickr.com/2115/2040898488_3835ccebba.jpg
9573,FALSE,Positive,0.3354,http://farm4.static.flickr.com/3102/2433863783_cc4e0e5454.jpg
9574,FALSE,Positive,0.6697,http://farm1.static.flickr.com/88/206115492_e379ab5a13.jpg
9575,FALSE,Positive,0.6725,http://farm3.static.flickr.com/2084/2083642378_b8105be92c.jpg
9576,FALSE,Negative,0.6762,http://farm2.static.flickr.com/1231/1342352084_725c82a1c8.jpg
9577,FALSE,Positive,0.6646,http://farm3.static.flickr.com/2201/2106871234_5804459e11.jpg
9578,FALSE,Positive,0.6672,http://farm1.static.flickr.com/27/47445160_d20d13a930.jpg
9579,FALSE,Positive,0.3428,http://farm2.static.flickr.com/1100/949023920_326efb3d52.jpg
9580,FALSE,Neutral,0.6691,http://farm2.static.flickr.com/1111/1354843695_87ecf59fc6.jpg
9581,FALSE,Neutral,0.666,http://farm2.static.flickr.com/1360/1469016672_11d8e27b3d.jpg
9582,FALSE,Positive,0.6757,http://farm3.static.flickr.com/2202/2739836818_179018187d.jpg
9583,FALSE,Negative,0.671,http://farm1.static.flickr.com/62/153407631_d90d245fb2.jpg
9584,FALSE,Neutral,0.3352,http://farm3.static.flickr.com/2057/2177850574_8d424bb081.jpg
9585,FALSE,Positive,0.6752,http://farm2.static.flickr.com/1085/1417699235_a606f9f7e3.jpg
9586,FALSE,Positive,0.6689,http://farm2.static.flickr.com/1201/1339828337_ac9faa83c4.jpg
9587,FALSE,Neutral,1,http://farm1.static.flickr.com/104/282230375_1749579144.jpg
9588,FALSE,Positive,1,http://farm3.static.flickr.com/2171/2470210455_31aed6a84d.jpg
9589,FALSE,Positive,0.668,http://farm3.static.flickr.com/2060/2309543018_b96512ea27.jpg
9590,FALSE,Positive,0.6665,http://farm3.static.flickr.com/2114/2077514251_d9cf7bf2a0.jpg
9591,FALSE,Neutral,0.3419,http://farm3.static.flickr.com/2217/1630011331_5170ca26e2.jpg
9592,FALSE,Positive,0.6649,http://farm1.static.flickr.com/36/113283709_0530e0f6ab.jpg
9593,FALSE,Positive,0.6624,http://farm3.static.flickr.com/2019/2094677222_b74b4e4bf9.jpg
9594,FALSE,Positive,1,http://farm1.static.flickr.com/56/143770705_f1380ad320.jpg
9595,FALSE,Positive,0.6637,http://farm3.static.flickr.com/2032/1706955886_d730727aee.jpg
9596,FALSE,Positive,0.6648,http://farm1.static.flickr.com/170/397144980_453ec740de.jpg
9597,FALSE,Positive,1,http://farm3.static.flickr.com/2069/2172068799_9f0336ba6a.jpg
9598,FALSE,Neutral,1,http://farm1.static.flickr.com/172/433908154_da656fdad5.jpg
9599,FALSE,Positive,0.6773,http://farm2.static.flickr.com/1037/1426137370_6a3e0302f1.jpg
9600,FALSE,Neutral,0.6609,http://farm1.static.flickr.com/105/304547722_05bbb54519.jpg
9601,FALSE,Negative,0.3379,http://farm1.static.flickr.com/44/117697099_1eba724ed1.jpg
9602,FALSE,Positive,1,http://farm1.static.flickr.com/33/90753598_29c39e9fc2.jpg
9603,FALSE,Positive,0.6671,http://farm1.static.flickr.com/77/159787829_4ea36f8d31.jpg
9604,FALSE,Positive,0.6805,http://farm3.static.flickr.com/2021/2520868270_5dc10bd826.jpg
9605,FALSE,Positive,1,http://farm1.static.flickr.com/82/241945868_2cff366798.jpg
9606,FALSE,Positive,1,http://farm3.static.flickr.com/2094/2179059128_90e345bbaf.jpg
9607,FALSE,Neutral,0.3347,http://farm1.static.flickr.com/79/282230163_62552add12.jpg
9608,FALSE,Negative,1,http://farm1.static.flickr.com/82/236567695_3fb6572817.jpg
9609,FALSE,Neutral,1,http://farm1.static.flickr.com/190/475203823_c247f31acc.jpg
9610,FALSE,Neutral,1,http://farm1.static.flickr.com/49/128248426_63c5aba108.jpg
9611,FALSE,Positive,1,http://farm3.static.flickr.com/2234/2088675553_f7fd5041ea.jpg
9612,FALSE,Positive,0.6634,http://farm1.static.flickr.com/68/174907174_f427e139df.jpg
9613,FALSE,Positive,1,http://farm1.static.flickr.com/38/109599167_cf0668d642.jpg
9614,FALSE,Positive,0.6674,http://farm1.static.flickr.com/77/229900836_ea70169f39.jpg
9615,FALSE,Neutral,1,http://farm1.static.flickr.com/4/8159493_2ff3b01462.jpg
9616,FALSE,Positive,0.6615,http://farm1.static.flickr.com/6/10922464_a04a3a97a3.jpg
9617,FALSE,Neutral,1,http://farm3.static.flickr.com/2194/2523830429_2b3ab10eee.jpg
9618,FALSE,Neutral,0.6751,http://farm2.static.flickr.com/1239/673199378_f8ea9f550f.jpg
9619,FALSE,Positive,0.6658,http://farm2.static.flickr.com/1081/1189341952_81977c7e60.jpg
9620,FALSE,Neutral,0.6597,http://farm2.static.flickr.com/1299/1065256788_74c639f292.jpg
9621,FALSE,Positive,1,http://farm3.static.flickr.com/2056/2122569356_490b45cb8a.jpg
9622,FALSE,Positive,1,http://farm1.static.flickr.com/42/86063077_e2212e1012.jpg
9623,FALSE,Positive,0.6649,http://farm1.static.flickr.com/120/257438991_252a6b80f7.jpg
9624,FALSE,Neutral,1,http://farm3.static.flickr.com/2259/2058536898_a8b1483242.jpg
9625,FALSE,Positive,1,http://farm1.static.flickr.com/70/173080024_458fff0e45.jpg
9626,FALSE,Highly positive,0.6698,http://farm1.static.flickr.com/75/202446613_f54c77f460.jpg
9627,FALSE,Positive,1,http://farm1.static.flickr.com/97/245558933_d3a76683b7.jpg
9628,FALSE,Positive,0.6795,http://farm2.static.flickr.com/1306/566698185_65a7c1f747.jpg
9629,FALSE,Positive,1,http://farm2.static.flickr.com/1267/1388660908_919c2113d4.jpg
9630,FALSE,Positive,0.667,http://farm1.static.flickr.com/20/71907198_659ad6c77d.jpg
9631,FALSE,Negative,0.6443,http://farm1.static.flickr.com/20/72553827_04f59b7407.jpg
9632,FALSE,Negative,0.3363,http://farm1.static.flickr.com/152/437067393_7b4e730eb0.jpg
9633,FALSE,Positive,0.6604,http://farm3.static.flickr.com/2126/1950394561_906f6fd206.jpg
9634,FALSE,Positive,0.6627,http://farm3.static.flickr.com/2056/2451628112_d6189cf352.jpg
9635,FALSE,Positive,0.6672,http://farm1.static.flickr.com/63/222023383_03c20201f3.jpg
9636,FALSE,Positive,0.3397,http://farm1.static.flickr.com/20/72095167_28b7144278.jpg
9637,FALSE,Positive,1,http://farm1.static.flickr.com/28/275948791_8e89c90620.jpg
9638,FALSE,Positive,0.6728,http://farm3.static.flickr.com/2025/2454270136_002a4099a1.jpg
9639,FALSE,Positive,0.668,http://farm2.static.flickr.com/1390/1418027923_41d86e76ab.jpg
9640,FALSE,Positive,1,http://farm4.static.flickr.com/3095/2563309326_5f971f71cc.jpg
9641,FALSE,Positive,0.3379,http://farm3.static.flickr.com/2240/2378592683_64fcf10b1d.jpg
9642,FALSE,Positive,0.6604,http://farm2.static.flickr.com/1167/963443760_a546023ce8.jpg
9643,FALSE,Positive,0.6753,http://farm3.static.flickr.com/2348/2225667250_5497008055.jpg
9644,FALSE,Positive,1,http://farm3.static.flickr.com/2099/2230953439_1217d68269.jpg
9645,FALSE,Positive,0.6605,http://farm4.static.flickr.com/3087/2582862534_5775fe0395.jpg
9646,FALSE,Positive,1,http://farm1.static.flickr.com/134/336360009_a9b483b249.jpg
9647,FALSE,Positive,0.6721,http://farm1.static.flickr.com/20/68047574_c4c00a9357.jpg
9648,FALSE,Positive,1,http://farm1.static.flickr.com/60/199919278_9df0c5ad52.jpg
9649,FALSE,Positive,1,http://farm1.static.flickr.com/49/128533838_df3cd57a62.jpg
9650,FALSE,Positive,0.6828,http://farm2.static.flickr.com/1309/700472860_8a050c11bb.jpg
9651,FALSE,Positive,0.6698,http://farm2.static.flickr.com/1309/1423861406_4f09c867c2.jpg
9652,FALSE,Positive,1,http://farm2.static.flickr.com/1228/1255607571_cb86f32aa2.jpg
9653,FALSE,Positive,0.6806,http://farm1.static.flickr.com/177/442190262_6ef43cc4c8.jpg
9654,FALSE,Neutral,1,http://farm3.static.flickr.com/2250/1666034891_181a283813.jpg
9655,FALSE,Positive,1,http://farm1.static.flickr.com/131/412985843_98d0f8c097.jpg
9656,FALSE,Positive,1,http://farm1.static.flickr.com/157/351344940_e36135fa9a.jpg
9657,FALSE,Neutral,1,http://farm2.static.flickr.com/1222/733571025_a7f6953cd6.jpg
9658,FALSE,Positive,0.6722,http://farm1.static.flickr.com/91/217888037_904025ab7f.jpg
9659,FALSE,Positive,0.6662,http://farm2.static.flickr.com/1079/895660474_59a7124302.jpg
9660,FALSE,Positive,0.6691,http://farm3.static.flickr.com/2129/2206865479_e6217e7873.jpg
9661,FALSE,Positive,0.663,http://farm1.static.flickr.com/69/194376019_083da548fb.jpg
9662,FALSE,Positive,1,http://farm3.static.flickr.com/2321/2166214641_974866e3fe.jpg
9663,FALSE,Positive,0.6715,http://farm1.static.flickr.com/169/459144237_77cbeee083.jpg
9664,FALSE,Neutral,0.6685,http://farm4.static.flickr.com/3151/2634136694_7cda5972f8.jpg
9665,FALSE,Neutral,1,http://farm2.static.flickr.com/1146/733817786_421782a3f5.jpg
9666,FALSE,Positive,1,http://farm3.static.flickr.com/2256/2211533380_57ce72bc00.jpg
9667,FALSE,Neutral,1,http://farm2.static.flickr.com/1138/1430528558_1c90090309.jpg
9668,FALSE,Positive,1,http://farm2.static.flickr.com/1420/1401082202_1f10eb5d5d.jpg
9669,FALSE,Positive,1,http://farm1.static.flickr.com/143/376599550_724f774665.jpg
9670,FALSE,Positive,1,http://farm3.static.flickr.com/2298/2146931893_01c60c6754.jpg
9671,FALSE,Positive,0.6667,http://farm3.static.flickr.com/2150/2366845853_4fc3c19b4f.jpg
9672,FALSE,Neutral,1,http://farm3.static.flickr.com/2283/2176264271_42f3ebfd87.jpg
9673,FALSE,Positive,1,http://farm3.static.flickr.com/2015/2126835910_e91bf2c742.jpg
9674,FALSE,Positive,1,http://farm3.static.flickr.com/2295/2103648104_8849e5bfd0.jpg
9675,FALSE,Positive,0.676,http://farm2.static.flickr.com/1356/1244778540_1ffba22671.jpg
9676,FALSE,Positive,1,http://farm2.static.flickr.com/1325/1240552973_97125e6a1d.jpg
9677,FALSE,Positive,1,http://farm3.static.flickr.com/2122/2538645756_5805e88a30.jpg
9678,FALSE,Neutral,1,http://farm3.static.flickr.com/2412/1541290981_36e163100a.jpg
9679,FALSE,Negative,1,http://farm3.static.flickr.com/2253/2415064653_6ee29bd5e9.jpg
9680,FALSE,Positive,1,http://farm3.static.flickr.com/2287/2110429706_1bc64d1036.jpg
9681,FALSE,Positive,0.6649,http://farm2.static.flickr.com/1315/1177212124_5c1a2020cb.jpg
9682,FALSE,Positive,0.6697,http://farm4.static.flickr.com/3044/2631021348_d8413ca7a8.jpg
9683,FALSE,Positive,0.6705,http://farm1.static.flickr.com/100/312241769_936e491162.jpg
9684,FALSE,Neutral,1,http://farm2.static.flickr.com/1226/761876285_d4d36ee5b4.jpg
9685,FALSE,Neutral,0.6738,http://farm3.static.flickr.com/2194/2345785527_3d6c182c27.jpg
9686,FALSE,Positive,0.6629,http://farm1.static.flickr.com/188/436540592_bbe31dc490.jpg
9687,FALSE,Positive,1,http://farm3.static.flickr.com/2234/2271528981_a8b6934ce0.jpg
9688,FALSE,Positive,1,http://farm1.static.flickr.com/2/2063796_1939a9ecac.jpg
9689,FALSE,Positive,0.6656,http://farm1.static.flickr.com/52/133640712_cb38cf294c.jpg
9690,FALSE,Positive,1,http://farm3.static.flickr.com/2287/2092176354_de85f9f1d7.jpg
9691,FALSE,Neutral,1,http://farm4.static.flickr.com/3048/2639313131_83536e3755.jpg
9692,FALSE,Highly positive,0.674,http://farm3.static.flickr.com/2166/2052341305_566f2d5013.jpg
9693,FALSE,Positive,1,http://farm2.static.flickr.com/1162/1296057159_df996765bd.jpg
9694,FALSE,Negative,0.6653,http://farm1.static.flickr.com/47/164973063_4499f836d4.jpg
9695,FALSE,Positive,0.6673,http://farm1.static.flickr.com/33/95068310_f0b9968844.jpg
9696,FALSE,Positive,1,http://farm3.static.flickr.com/2114/2251517979_60f27eb4e2.jpg
9697,FALSE,Positive,0.6669,http://farm3.static.flickr.com/2159/2354795933_c11d4743cd.jpg
9698,FALSE,Positive,0.6682,http://farm1.static.flickr.com/231/472800088_8195d90a43.jpg
9699,FALSE,Positive,1,http://farm1.static.flickr.com/63/161228954_50774c4eab.jpg
9700,FALSE,Positive,0.6693,http://farm4.static.flickr.com/3210/2692870785_d0eb08c8a9.jpg
9701,FALSE,Positive,0.6733,http://farm1.static.flickr.com/171/363741839_927b812c4f.jpg
9702,FALSE,Neutral,1,http://farm3.static.flickr.com/2227/2092484111_5357cc0b26.jpg
9703,FALSE,Neutral,1,http://farm3.static.flickr.com/2267/2363575424_0c6715b210.jpg
9704,FALSE,Positive,0.663,http://farm2.static.flickr.com/1313/1359176876_6c25d2971d.jpg
9705,FALSE,Negative,0.6625,http://farm4.static.flickr.com/3248/2677301122_0524888096.jpg
9706,FALSE,Positive,0.6814,http://farm1.static.flickr.com/15/19026518_a48207c980.jpg
9707,FALSE,Positive,1,http://farm1.static.flickr.com/209/501611088_406d009494.jpg
9708,FALSE,Positive,0.3415,http://farm3.static.flickr.com/2297/2539443072_0c229a1aee.jpg
